efo_id	label	synonyms	source
EFO:0005935	overweight body mass index status	overweight BMI status	efo-obo-measurement-branch
EFO:0005936	underweight body mass index status	underweight BMI status	efo-obo-measurement-branch
EFO:0005937	longitudinal BMI measurement	body mass index change measurement	efo-obo-measurement-branch
EFO:0005939	parental genotype effect measurement		efo-obo-measurement-branch
EFO:0005941	mammographic density measurement		efo-obo-measurement-branch
EFO:0006266	sum of skinfolds		efo-obo-measurement-branch
EFO:0006309	plasma plasminogen measurement		efo-obo-measurement-branch
EFO:0006312	mitochondrial DNA measurement	mtDNA measurement	efo-obo-measurement-branch
EFO:0006319	HIV viral set point measurement		efo-obo-measurement-branch
EFO:0006333	transferrin saturation measurement		efo-obo-measurement-branch
EFO:0006334	total iron binding capacity		efo-obo-measurement-branch
EFO:0006335	systolic blood pressure	SYSBP|systolic pressure	efo-obo-measurement-branch
EFO:0006336	diastolic blood pressure	DIABP|diastolic pressure	efo-obo-measurement-branch
EFO:0006340	mean arterial pressure	MAP	efo-obo-measurement-branch
EFO:0006341	transferrin measurement		efo-obo-measurement-branch
EFO:0006348	pulmonary artery-aorta diameter ratio measurement	PA/A	efo-obo-measurement-branch
EFO:0006501	carotid plaque build	CPB|carotid plaque burden	efo-obo-measurement-branch
EFO:0006502	mammographic density percentage		efo-obo-measurement-branch
EFO:0006503	dense area measurement		efo-obo-measurement-branch
EFO:0006504	non-dense area measurement		efo-obo-measurement-branch
EFO:0006506	hepatic lipid content measurement		efo-obo-measurement-branch
EFO:0006507	nicotine glucuronidation measurement		efo-obo-measurement-branch
EFO:0006508	cotinine glucuronidation measurement		efo-obo-measurement-branch
EFO:0006512	angiographic measurement		efo-obo-measurement-branch
EFO:0006514	Alzheimer's disease biomarker measurement		efo-obo-measurement-branch
EFO:0006515	angiotensin-converting enzyme measurement	ACE measurement	efo-obo-measurement-branch
EFO:0006516	superior frontal gyrus grey matter volume measurement		efo-obo-measurement-branch
EFO:0006517	interferon alpha measurement		efo-obo-measurement-branch
EFO:0006520	carbon monoxide exhalation measurement	breath carbon monoxide measurement	efo-obo-measurement-branch
EFO:0006521	calcium intake measurement		efo-obo-measurement-branch
EFO:0006522	asymmetrical dimethylarginine measurement	ADMA measurement	efo-obo-measurement-branch
EFO:0006523	symmetrical dimethylarginine measurement	SDMA measurement	efo-obo-measurement-branch
EFO:0006524	L-arginine measurement		efo-obo-measurement-branch
EFO:0006525	cigarettes per day measurement	CPD measurement	efo-obo-measurement-branch
EFO:0006526	pack-years measurement		efo-obo-measurement-branch
EFO:0006527	smoking status measurement		efo-obo-measurement-branch
EFO:0006781	coffee consumption measurement		efo-obo-measurement-branch
EFO:0006782	cups of coffee per day measurement		efo-obo-measurement-branch
EFO:0006783	psychosocial stress measurement		efo-obo-measurement-branch
EFO:0006784	body height at birth	birth length	efo-obo-measurement-branch
EFO:0006785	infant body height	infant length	efo-obo-measurement-branch
EFO:0006793	left inferior lateral ventricle volume measurement		efo-obo-measurement-branch
EFO:0006796	very long-chain saturated fatty acid measurement		efo-obo-measurement-branch
EFO:0006797	neurofibrillary tangles measurement		efo-obo-measurement-branch
EFO:0006798	neuritic plaque measurement	senile plaque measurement	efo-obo-measurement-branch
EFO:0006799	Lewy body dementia measurement		efo-obo-measurement-branch
EFO:0006800	vascular brain injury measurement		efo-obo-measurement-branch
EFO:0006805	word list delayed recall measurement		efo-obo-measurement-branch
EFO:0006806	paragraph delayed recall measurement		efo-obo-measurement-branch
EFO:0006807	linoleic acid measurement		efo-obo-measurement-branch
EFO:0006808	arachidonic acid measurement		efo-obo-measurement-branch
EFO:0006809	docosapentaenoic acid measurement		efo-obo-measurement-branch
EFO:0006810	oleic acid measurement		efo-obo-measurement-branch
EFO:0006811	linolenic acid measurement		efo-obo-measurement-branch
EFO:0006821	trans fatty acid measurement		efo-obo-measurement-branch
EFO:0006822	trans-16:1n-7 fatty acid measurement		efo-obo-measurement-branch
EFO:0006823	total trans-18:1 fatty acid measurement		efo-obo-measurement-branch
EFO:0006824	cis/trans-18:2 fatty acid measurement		efo-obo-measurement-branch
EFO:0006825	trans/cis-18:2 fatty acid measurement		efo-obo-measurement-branch
EFO:0006826	trans/trans-18:2 fatty acid measurement		efo-obo-measurement-branch
EFO:0006827	renin–angiotensin–aldosterone system measurement	RAAS measurement	efo-obo-measurement-branch
EFO:0006828	plasma renin activity measurement		efo-obo-measurement-branch
EFO:0006829	GFR change measurement		efo-obo-measurement-branch
EFO:0006830	insulin metabolic clearance rate measurement		efo-obo-measurement-branch
EFO:0006831	acute insulin response measurement		efo-obo-measurement-branch
EFO:0006832	disposition index measurement	insulin disposition index measurement	efo-obo-measurement-branch
EFO:0006833	glucose effectiveness measurement		efo-obo-measurement-branch
EFO:0006841	respiratory disease biomarker		efo-obo-measurement-branch
EFO:0006842	diabetes mellitus biomarker		efo-obo-measurement-branch
EFO:0006843	infectious disease biomarker		efo-obo-measurement-branch
EFO:0006845	liver disease biomarker		efo-obo-measurement-branch
EFO:0006846	autoimmune disease biomarker		efo-obo-measurement-branch
EFO:0006848	mental or behavioural disorder biomarker		efo-obo-measurement-branch
EFO:0006864	breastfeeding duration		efo-obo-measurement-branch
EFO:0006867	skin conductance level		efo-obo-measurement-branch
EFO:0006869	skin conductance response frequency		efo-obo-measurement-branch
EFO:0006870	alpha wave measurement		efo-obo-measurement-branch
EFO:0006871	beta wave measurement		efo-obo-measurement-branch
EFO:0006872	delta wave measurement		efo-obo-measurement-branch
EFO:0006873	theta wave measurement		efo-obo-measurement-branch
EFO:0006874	antisaccade response measurement		efo-obo-measurement-branch
EFO:0006875	acoustic startle blink response measurement		efo-obo-measurement-branch
EFO:0006876	seasonality measurement		efo-obo-measurement-branch
EFO:0006882	suicide behaviour measurement		efo-obo-measurement-branch
EFO:0006883	alpha peak frequency measurement		efo-obo-measurement-branch
EFO:0006897	airway responsiveness measurement		efo-obo-measurement-branch
EFO:0006898	airway wall thickness measurement		efo-obo-measurement-branch
EFO:0006899	PCSK9 protein measurement		efo-obo-measurement-branch
EFO:0006901	angiopoietin-2 measurement		efo-obo-measurement-branch
EFO:0006902	angiopoietin-2 receptor measurement	sTie-2 measurement|soluble receptor Tie-2 measurement	efo-obo-measurement-branch
EFO:0006906	virologic response measurement		efo-obo-measurement-branch
EFO:0006913	prefrontal cortex cytoarchtiectural measurement		efo-obo-measurement-branch
EFO:0006919	cardiovascular event measurement		efo-obo-measurement-branch
EFO:0006920	BNP measurement	B-type natriuretic peptide measurement|brain natriuretic peptide measurement	efo-obo-measurement-branch
EFO:0006921	birth measurement		efo-obo-measurement-branch
EFO:0006922	delivery measurement		efo-obo-measurement-branch
EFO:0006924	household air pollution measurement		efo-obo-measurement-branch
EFO:0006925	lipoprotein A measurement	Lp(a) measurement	efo-obo-measurement-branch
EFO:0006929	IgG index		efo-obo-measurement-branch
EFO:0006935	thalamus volume		efo-obo-measurement-branch
EFO:0006938	optic rim area measurement		efo-obo-measurement-branch
EFO:0006939	cup-to-disc ratio measurement		efo-obo-measurement-branch
EFO:0006941	grip strength measurement		efo-obo-measurement-branch
EFO:0006943	blood pressure change measurement		efo-obo-measurement-branch
EFO:0006944	systolic blood pressure change measurement		efo-obo-measurement-branch
EFO:0006945	diastolic blood pressure change measurement		efo-obo-measurement-branch
EFO:0006946	behavioural disinhibition measurement		efo-obo-measurement-branch
EFO:0006947	red wine liking measurement		efo-obo-measurement-branch
EFO:0006948	white wine liking measurement		efo-obo-measurement-branch
EFO:0006949	wine liking measurement		efo-obo-measurement-branch
EFO:0006952	cytotoxicity measurement		efo-obo-measurement-branch
EFO:0006953	family history of lung cancer	family history of lung carcinoma|lung cancer family history	efo-obo-measurement-branch
EFO:0006955	ADAMTS13 activity measurement	disintegrin and metalloproteinase with thrombospondin motifs 13 activity measurement	efo-obo-measurement-branch
EFO:0006956	intraocular pressure change measurement		efo-obo-measurement-branch
EFO:0006957	X12063 measurement		efo-obo-measurement-branch
EFO:0006958	mannose measurement		efo-obo-measurement-branch
EFO:0006959	gene methylation measurement		efo-obo-measurement-branch
EFO:0006999	cancer aggressiveness measurement		efo-obo-measurement-branch
EFO:0007000	Gleason score measurement		efo-obo-measurement-branch
EFO:0007001	dehydroepiandrosterone sulphate measurement	DHEA-S measurement	efo-obo-measurement-branch
EFO:0007005	free androgen index		efo-obo-measurement-branch
EFO:0007006	depressive symptom measurement		efo-obo-measurement-branch
EFO:0007007	ticagrelor measurement		efo-obo-measurement-branch
EFO:0007008	allergy measurement		efo-obo-measurement-branch
EFO:0007010	drug use measurement		efo-obo-measurement-branch
EFO:0007011	SSRI use measurement	selective serotonin reuptake inhibitor use measurement	efo-obo-measurement-branch
EFO:0007012	NSAID use measurement	non-steroid anti-inflammatory drug use measurement	efo-obo-measurement-branch
EFO:0007013	aspirin use measurement		efo-obo-measurement-branch
EFO:0007014	3-hydroxypropylmercapturic acid measurement	3-HPMA measurement	efo-obo-measurement-branch
EFO:0007015	3-hydroxy-1-methylpropylmercapturic acid measurement	HMPMA measurement	efo-obo-measurement-branch
EFO:0007016	food allergy measurement		efo-obo-measurement-branch
EFO:0007017	peanut allergy measurement		efo-obo-measurement-branch
EFO:0007018	egg allergy measurement		efo-obo-measurement-branch
EFO:0007019	milk allergy measurement		efo-obo-measurement-branch
EFO:0007020	AR-C124910XX measurement		efo-obo-measurement-branch
EFO:0007034	seropositivity measurement		efo-obo-measurement-branch
EFO:0007035	Chlamydia pneumoniae seropositivity		efo-obo-measurement-branch
EFO:0007036	herpes virus seropositivity		efo-obo-measurement-branch
EFO:0007037	cytomegalovirus seropositivity		efo-obo-measurement-branch
EFO:0007038	Influenza A seropositivity		efo-obo-measurement-branch
EFO:0007039	human herpesvirus 8 seropositivity		efo-obo-measurement-branch
EFO:0007041	obese body mass index status	obese BMI status	efo-obo-measurement-branch
EFO:0007042	polychlorinated biphenyls measurement		efo-obo-measurement-branch
EFO:0007047	Toxoplasma gondii seropositivity		efo-obo-measurement-branch
EFO:0007048	human herpesvirus 6 seropositivity		efo-obo-measurement-branch
EFO:0007049	gliadin seropositivity		efo-obo-measurement-branch
EFO:0007050	HSV1 seropositivity	herpes simplex type 1 seropositivity	efo-obo-measurement-branch
EFO:0007054	microsatellite instability measurement		efo-obo-measurement-branch
EFO:0007057	miotic rate	MR	efo-obo-measurement-branch
EFO:0007058	last follow up		efo-obo-measurement-branch
EFO:0007061	passage number		efo-obo-measurement-branch
EFO:0007118	sitting height ratio		efo-obo-measurement-branch
EFO:0007591	bone mineral accretion measurement	BMA measurement|bone density increase measurement|bone mineral density change measurement	efo-obo-measurement-branch
EFO:0007593	chromatid break measurement		efo-obo-measurement-branch
EFO:0007602	total ventricular volume measurement		efo-obo-measurement-branch
EFO:0007614	asthma exacerbation measurement		efo-obo-measurement-branch
EFO:0007619	suicide ideation measurement		efo-obo-measurement-branch
EFO:0007620	volumetric bone mineral density		efo-obo-measurement-branch
EFO:0007621	bone mineral content measurement	BMC measurement	efo-obo-measurement-branch
EFO:0007622	sRAGE measurement	soluble receptor for advanced glycation end-products measurement	efo-obo-measurement-branch
EFO:0007626	emphysema imaging measurement		efo-obo-measurement-branch
EFO:0007627	airway imaging measurement		efo-obo-measurement-branch
EFO:0007628	gas trapping measurement		efo-obo-measurement-branch
EFO:0007629	hemoglobin A1 measurement	HbA levels|HbA1 levels|hemoglobin A measurement|hemoglobin A1 levels	efo-obo-measurement-branch
EFO:0007630	glycerophospholipid measurement		efo-obo-measurement-branch
EFO:0007631	hexose measurement		efo-obo-measurement-branch
EFO:0007635	concentration dose ratio	CDR measurement	efo-obo-measurement-branch
EFO:0007636	attention function measurement		efo-obo-measurement-branch
EFO:0007639	minimal erythema dose	MED	efo-obo-measurement-branch
EFO:0007645	longitudinal alcohol consumption measurement		efo-obo-measurement-branch
EFO:0007646	amyloid plaque accumulation rate		efo-obo-measurement-branch
EFO:0007648	vancomycin trough measurement		efo-obo-measurement-branch
EFO:0007649	renal elimination rate measurement		efo-obo-measurement-branch
EFO:0007650	soluble interleukin-2 receptor subunit alpha measurement	sIL-2Ra measurement	efo-obo-measurement-branch
EFO:0007651	urinary S-phenylmercapturic acid measurement	urinary SPMA measurement	efo-obo-measurement-branch
EFO:0007655	clusterin measurement	CLU measurement|apolipoprotein J measurement	efo-obo-measurement-branch
EFO:0007656	plasma clusterin measurement		efo-obo-measurement-branch
EFO:0007658	carrier status		efo-obo-measurement-branch
EFO:0007659	APOE carrier status		efo-obo-measurement-branch
EFO:0007660	neuroticism measurement		efo-obo-measurement-branch
EFO:0007675	metastasis measurement		efo-obo-measurement-branch
EFO:0007677	LDL peak particle diameter measurement	low density lipoprotein peak particle diameter measurement	efo-obo-measurement-branch
EFO:0007678	total fat intake measurement		efo-obo-measurement-branch
EFO:0007679	oppositional defiant disorder measurement		efo-obo-measurement-branch
EFO:0007681	triglyceride change measurement		efo-obo-measurement-branch
EFO:0007697	left superior temporal gyrus grey matter volume measurement		efo-obo-measurement-branch
EFO:0007698	GBA carrier status		efo-obo-measurement-branch
EFO:0007700	exploratory eye movement measurement		efo-obo-measurement-branch
EFO:0007701	spine bone mineral density		efo-obo-measurement-branch
EFO:0007702	hip bone mineral density		efo-obo-measurement-branch
EFO:0007703	hystidil-tRNA synthetase autoantibody measurement	Jo-1 autoantibody measurement	efo-obo-measurement-branch
EFO:0007704	depressive episode measurement		efo-obo-measurement-branch
EFO:0007705	manic episode measurement		efo-obo-measurement-branch
EFO:0007707	cerebral amyloid deposition measurement		efo-obo-measurement-branch
EFO:0007708	t-tau:beta-amyloid 1-42 ratio measurement		efo-obo-measurement-branch
